datetime,year,month,day,hour,min,sec,recno,kindat,kinst,ut1_unix,ut2_unix,pierce_alt,gps_site,sat_id,gnss_type,gdlatr,gdlonr,los_tec,dlos_tec,tec,azm,elm,gdlat,glon,rec_bias,drec_bias,band_filtered
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g107,21,GPS     ,35.12939453125,140.2494659423828,43.544704,0.279901,29.258348,-96.923508,38.775253,34.611832,135.945312,-206473.734375,1.30595,-1.401710020955838
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g107,26,GPS     ,35.12939453125,140.2494659423828,34.955578,0.466439,22.121027,58.979965,35.408619,37.109764,144.537079,-206461.1875,1.301719,-2.8108906836546326
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g107,27,GPS     ,35.12939453125,140.2494659423828,26.785892,1.478786,26.746761,-108.9403,86.739807,35.064579,140.053772,-206457.515625,1.301884,-2.8511478150336265
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g107,28,GPS     ,35.12939453125,140.2494659423828,53.656776,0.285625,20.327253,45.773083,13.05051,41.410023,149.26561,-206467.6875,1.302555,-2.0943646765000516
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g113,9,GPS     ,34.89548873901367,139.13296508789062,28.543159,0.208736,26.248854,-138.223236,65.576164,33.872612,138.052368,-215943.140625,1.301813,-1.3570348971209918
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g113,15,GPS     ,34.89548873901367,139.13296508789062,28.50606,0.256849,25.900967,8.167726,63.920292,36.326317,139.388474,-215949.015625,1.301917,-1.247803743660672
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g113,18,GPS     ,34.89548873901367,139.13296508789062,35.470436,0.422518,21.473196,-46.513641,33.088779,37.796654,135.183075,-215952.90625,1.30207,-1.874933920079796
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g113,21,GPS     ,34.89548873901367,139.13296508789062,41.429512,0.44296,28.361265,-97.421219,39.886543,34.368126,134.98822,-215958.203125,1.305882,-2.798912809685302
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g113,26,GPS     ,34.89548873901367,139.13296508789062,32.203964,0.991164,19.97937,58.630692,34.354401,36.965763,143.546188,-215946.96875,1.301884,-3.276365784577437
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g113,27,GPS     ,34.89548873901367,139.13296508789062,26.059595,0.223422,26.04488,-112.617096,87.972481,34.845306,139.014481,-215942.9375,1.301665,-2.7219800459108985
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g113,28,GPS     ,34.89548873901367,139.13296508789062,50.221573,0.606271,18.637415,45.366241,12.18678,41.468792,148.450439,-215953.546875,1.302579,-1.1308568475125278
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g119,5,GPS     ,34.627593994140625,131.6046600341797,76.82431,0.24389,33.056946,123.895775,18.158258,30.140224,138.899796,-216378.34375,1.302404,0.8698186966388463
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g119,9,GPS     ,34.627593994140625,131.6046600341797,31.813946,0.20072,30.097002,-159.5298,70.054199,33.601856,131.15152,-216370.765625,1.301734,2.439427549525272
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g119,15,GPS     ,34.627593994140625,131.6046600341797,32.959904,0.170638,29.422573,19.536106,61.678623,36.120708,132.262512,-216376.828125,1.302094,3.089731820066674
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g119,18,GPS     ,34.627593994140625,131.6046600341797,39.168705,0.195117,26.01132,-46.031048,38.093216,37.114365,128.317581,-216380.65625,1.301831,2.915241229066428
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g119,21,GPS     ,34.627593994140625,131.6046600341797,41.50032,0.290749,31.732805,-102.821548,47.283085,33.978127,128.442993,-216383.390625,1.304522,2.3422004299061934
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g119,22,GPS     ,34.627593994140625,131.6046600341797,81.333748,0.324388,27.510612,-51.114845,7.867176,41.645973,118.942291,-216396.84375,1.302597,1.7077691324498452
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g119,26,GPS     ,34.627593994140625,131.6046600341797,49.695507,0.347166,27.152662,57.234863,28.161844,37.280926,137.012192,-216374.609375,1.301874,1.0624911232621377
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g119,27,GPS     ,34.627593994140625,131.6046600341797,30.226984,0.629136,30.062094,92.407036,83.696236,34.603695,132.003296,-216369.8125,1.301833,0.29502880689281924
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g203,5,GPS     ,42.97556686401367,144.3714141845703,58.230278,0.235131,26.380306,140.045273,20.213131,37.434299,150.028503,-216764.375,1.301816,-0.6296830960997508
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g203,9,GPS     ,42.97556686401367,144.3714141845703,28.680084,1.013952,23.909973,-140.066605,54.456882,41.334305,142.574966,-216755.625,1.302357,-1.5846811770498261
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g203,15,GPS     ,42.97556686401367,144.3714141845703,25.595167,0.171608,24.776958,-1.253701,74.690956,43.78186,144.346756,-216762.171875,1.301837,-2.4070490282328327
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g203,18,GPS     ,42.97556686401367,144.3714141845703,35.423721,0.357921,22.494207,-52.235638,35.593468,45.313133,139.922226,-216770.90625,1.304866,-3.036080398730012
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g203,21,GPS     ,42.97556686401367,144.3714141845703,43.967548,0.297134,26.852379,-102.164246,33.538658,41.924828,138.76088,-216774.25,1.307855,-3.4448415105831405
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g203,26,GPS     ,42.97556686401367,144.3714141845703,35.348732,0.166358,25.409773,68.248497,42.964737,44.050076,148.382431,-216759.9375,1.301739,-3.426841572666838
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g203,27,GPS     ,42.97556686401367,144.3714141845703,25.484182,0.893101,24.85961,-145.621765,76.607697,42.378052,143.830353,-216755.4375,1.302004,-2.5648721339651233
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g203,28,GPS     ,42.97556686401367,144.3714141845703,52.889984,0.404565,24.592489,50.513191,21.263866,46.972576,151.896957,-216778.9375,1.315684,-0.593367536289705
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g206,5,GPS     ,34.918800354003906,139.82492065429688,60.728874,0.640878,30.053577,131.505463,23.837502,30.7721,145.09021,-215587.1875,1.301968,2.0913805535907217
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g206,9,GPS     ,34.918800354003906,139.82492065429688,28.856518,1.680522,26.440151,-136.650848,65.060532,33.896942,138.68457,-215577.375,1.302042,4.331791887661744
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g206,12,GPS     ,34.918800354003906,139.82492065429688,129.392776,1.460584,46.704807,169.15564,10.988012,24.47764,141.995163,-215586.671875,1.302681,4.8139317635581165
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g206,15,GPS     ,34.918800354003906,139.82492065429688,27.733444,0.157495,25.222702,7.01974,64.045692,36.341537,140.042923,-215584.59375,1.301928,2.991106093058144
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g206,18,GPS     ,34.918800354003906,139.82492065429688,36.081863,0.312773,21.647036,-46.51886,32.632069,37.863976,135.809372,-215588.546875,1.302059,-0.43709925880839373
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g206,21,GPS     ,34.918800354003906,139.82492065429688,42.408741,0.386221,28.707743,-96.969078,39.214268,34.406086,135.583801,-215593.265625,1.30583,-3.863015990873195
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g206,26,GPS     ,34.918800354003906,139.82492065429688,37.348106,0.605685,23.426403,58.737793,34.933926,36.947021,144.164078,-215581.578125,1.301771,-5.603177505980527
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g206,27,GPS     ,34.918800354003906,139.82492065429688,26.551025,1.558494,26.523626,-106.858284,87.259354,34.867783,139.658859,-215577.0,1.3019,-4.687978374508172
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g206,28,GPS     ,34.918800354003906,139.82492065429688,55.967785,0.305782,20.990515,45.576237,12.631717,41.352814,148.991776,-215589.65625,1.302551,-1.3285892625932463
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g209,5,GPS     ,34.89731979370117,132.06622314453125,76.077576,0.4471,32.882042,124.423767,18.335453,30.389154,139.278091,-216257.703125,1.302419,3.072967778781556
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g209,9,GPS     ,34.89731979370117,132.06622314453125,31.985588,1.545856,30.172634,-158.332245,69.552307,33.855167,131.574768,-216250.265625,1.301964,6.522912035672326
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g209,12,GPS     ,34.89731979370117,132.06622314453125,142.685867,1.62302,49.69595,161.993546,9.346839,23.92354,135.903824,-216257.234375,1.303316,7.52311340236369
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g209,15,GPS     ,34.89731979370117,132.06622314453125,32.745785,0.158215,29.346991,19.117252,62.161167,36.364784,132.69986,-216256.21875,1.302107,5.980351620935631
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g209,18,GPS     ,34.89731979370117,132.06622314453125,38.784286,0.330257,25.710056,-46.291943,37.990311,37.374828,128.748306,-216260.15625,1.301876,3.1669330492151553
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g209,21,GPS     ,34.89731979370117,132.06622314453125,41.883369,0.567438,31.799448,-102.828438,46.759178,34.233505,128.831924,-216263.03125,1.304633,0.7063755869177373
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g209,26,GPS     ,34.89731979370117,132.06622314453125,49.090466,0.376252,27.132898,57.515587,28.689529,37.480335,137.403412,-216253.953125,1.301904,-0.5442468077865498
2011-03-11 06:03:00,2011,3,11,6,3,0,726,3505,8000,1299823380.0,1299823381.0,350.0,g209,27,GPS     ,34.89731979370117,132.06622314453125,30.381422,1.37318,30.239449,96.341461,84.165871,34.853603,132.434433,-216249.25,1.301994,-0.8142415508569759
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,0194,5,GPS     ,39.18556594848633,139.54766845703125,64.227432,0.198374,29.293673,133.436005,20.483864,34.240768,145.618301,-210305.65625,1.301599,-0.8724766947007273
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,0194,9,GPS     ,39.18556594848633,139.54766845703125,29.134523,2.057451,25.869806,-144.447601,61.042484,37.834393,138.344254,-210296.953125,1.302679,-1.280655432756029
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,0194,15,GPS     ,39.18556594848633,139.54766845703125,26.552393,0.16309,25.027966,9.451931,69.418816,40.276466,139.786987,-210302.984375,1.301734,-2.0842462721186945
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,0194,18,GPS     ,39.18556594848633,139.54766845703125,36.455093,0.392911,23.377102,-49.784168,36.12709,41.629627,135.575333,-210312.734375,1.305122,-3.0060191508006135
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,0194,21,GPS     ,39.18556594848633,139.54766845703125,42.395096,0.266671,28.418411,-102.152832,38.63625,38.329914,135.067322,-210314.21875,1.306452,-3.756751064499865
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,0194,26,GPS     ,39.18556594848633,139.54766845703125,36.798603,0.203489,24.033577,62.731808,37.144253,40.819637,143.956726,-210300.421875,1.301509,-4.1443922604654375
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,0194,27,GPS     ,39.18556594848633,139.54766845703125,25.13201,1.218814,24.973305,-159.99855,83.216888,38.841003,139.391907,-210295.5625,1.301949,-4.033861149317471
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,0194,28,GPS     ,39.18556594848633,139.54766845703125,52.35022,0.426392,21.114426,47.075386,15.588768,44.628155,148.21727,-210309.109375,1.307628,-3.382443258119343
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,019b,5,GPS     ,39.18556594848633,139.54766845703125,64.227432,0.198374,29.293673,133.436005,20.483864,34.240768,145.618301,-210305.65625,1.301599,-2.3877718901173783
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,019b,9,GPS     ,39.18556594848633,139.54766845703125,29.134523,2.057451,25.869806,-144.447601,61.042484,37.834393,138.344254,-210296.953125,1.302679,-1.552165950846281
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,019b,15,GPS     ,39.18556594848633,139.54766845703125,26.552393,0.16309,25.027966,9.451931,69.418816,40.276466,139.786987,-210302.984375,1.301734,-1.4853826870568287
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,019b,18,GPS     ,39.18556594848633,139.54766845703125,36.455093,0.392911,23.377102,-49.784168,36.12709,41.629627,135.575333,-210312.734375,1.305122,-2.4706081416152794
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,019b,21,GPS     ,39.18556594848633,139.54766845703125,42.395096,0.266671,28.418411,-102.152832,38.63625,38.329914,135.067322,-210314.21875,1.306452,-4.023612455813076
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,019b,26,GPS     ,39.18556594848633,139.54766845703125,36.798603,0.203489,24.033577,62.731808,37.144253,40.819637,143.956726,-210300.421875,1.301509,-4.819572632265167
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,019b,27,GPS     ,39.18556594848633,139.54766845703125,25.13201,1.218814,24.973305,-159.99855,83.216888,38.841003,139.391907,-210295.5625,1.301949,-3.309330307733587
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,019b,28,GPS     ,39.18556594848633,139.54766845703125,52.35022,0.426392,21.114426,47.075386,15.588768,44.628155,148.21727,-210309.109375,1.307628,1.118294733622361
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,aira,5,GPS     ,31.82406044006348,130.59959411621094,84.186401,0.886472,37.020924,121.618149,19.022619,27.756048,137.657303,-15199.53418,1.302567,7.24864538340308
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,aira,9,GPS     ,31.82406044006348,130.59959411621094,31.359091,0.684318,30.244171,-159.277069,73.847931,31.004831,130.243851,-15193.8125,1.301833,12.393571152436067
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,aira,12,GPS     ,31.82406044006348,130.59959411621094,176.687363,1.827561,65.239212,160.211761,11.972203,22.243929,134.266129,-15202.199219,1.303548,14.067509389191724
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,aira,15,GPS     ,31.82406044006348,130.59959411621094,33.154366,0.329852,28.642857,18.721466,57.985897,33.563427,131.30809,-15197.709961,1.302176,11.76383080566642
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,aira,18,GPS     ,31.82406044006348,130.59959411621094,41.464947,0.216308,26.756342,-43.704502,36.471073,34.571026,127.369179,-15203.71582,1.301742,7.266622382057625
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,aira,21,GPS     ,31.82406044006348,130.59959411621094,39.91605,0.433221,31.194407,-99.344894,48.948112,31.365061,127.65239,-15204.259766,1.30438,3.185913467036916
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,aira,26,GPS     ,31.82406044006348,130.59959411621094,54.24752,0.552143,27.986168,55.169617,25.612658,34.91613,136.224274,-15195.828125,1.301875,1.0504571260842217
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,aira,27,GPS     ,31.82406044006348,130.59959411621094,29.487125,0.402075,29.217768,64.884209,81.838936,31.996109,131.054962,-15191.999023,1.301764,0.5618927282871365
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g101,5,GPS     ,43.20952606201172,140.8583221435547,64.938652,0.521386,27.939724,136.542831,18.154131,37.465275,147.439651,-215068.453125,1.301724,0.36807207694001987
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g101,9,GPS     ,43.20952606201172,140.8583221435547,28.665983,0.277475,24.323219,-146.824188,56.148685,41.53017,139.413574,-215062.046875,1.301801,-0.5851189187893948
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g101,15,GPS     ,43.20952606201172,140.8583221435547,25.068361,0.354841,24.275217,8.93959,74.770233,44.001835,141.033218,-215066.125,1.301733,-2.280129988046185
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g101,18,GPS     ,43.20952606201172,140.8583221435547,30.678677,0.404026,20.396904,-53.110989,38.160229,45.317352,136.720459,-215072.1875,1.302542,-3.8691106483253663
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g101,21,GPS     ,43.20952606201172,140.8583221435547,27.926426,0.812531,17.990458,-105.446754,36.379635,42.052277,135.825409,-215082.265625,1.306149,-4.51008766238502
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g101,26,GPS     ,43.20952606201172,140.8583221435547,36.064293,0.276201,24.82235,67.386124,40.215084,44.425114,145.242905,-215065.015625,1.301705,-4.024781556612888
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g101,27,GPS     ,43.20952606201172,140.8583221435547,25.750555,0.241224,25.228798,-162.063095,77.829468,42.586803,140.590012,-215061.09375,1.301694,-2.9103770633970902
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g101,28,GPS     ,43.20952606201172,140.8583221435547,43.549168,0.555782,19.273415,49.309204,19.27725,47.632271,148.95491,-215075.09375,1.303431,-1.8520756439458141
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g102,5,GPS     ,42.07878875732422,139.48919677734375,59.458263,0.281418,25.651848,134.697449,18.262688,36.504047,146.20047,-215219.34375,1.301696,-1.2371911547604497
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g102,9,GPS     ,42.07878875732422,139.48919677734375,28.386915,0.375662,24.534019,-148.267227,58.028355,40.487991,138.214279,-215212.5,1.301835,-1.0232711700167065
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g102,15,GPS     ,42.07878875732422,139.48919677734375,25.305054,0.149043,24.319624,11.658436,73.088737,42.957237,139.738876,-215217.375,1.30173,-0.9477196545965286
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g102,18,GPS     ,42.07878875732422,139.48919677734375,30.906178,0.437253,20.597569,-52.297802,38.29924,44.216934,135.503128,-215223.015625,1.302523,-0.838329409864415
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g102,21,GPS     ,42.07878875732422,139.48919677734375,39.909233,0.302138,26.403011,-105.453171,37.875648,40.989864,134.795837,-215229.0625,1.305757,-0.7622206381814627
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g102,26,GPS     ,42.07878875732422,139.48919677734375,37.781986,0.154119,25.302595,65.700356,38.581894,43.466125,144.005814,-215214.71875,1.301704,-0.8984909566442796
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g102,27,GPS     ,42.07878875732422,139.48919677734375,24.607077,0.207371,24.242445,-167.458405,79.598885,41.532913,139.330551,-215211.59375,1.301682,-1.2791434083903337
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g102,28,GPS     ,42.07878875732422,139.48919677734375,46.062763,0.290006,19.566698,48.272392,17.647041,46.916378,147.901001,-215224.640625,1.303369,-1.6864005127487813
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g103,9,GPS     ,40.897499084472656,140.85922241210938,28.211571,0.748272,24.500078,-144.031494,58.541103,39.414234,139.488113,-215212.078125,1.301885,-1.8253210437117802
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g103,15,GPS     ,40.897499084472656,140.85922241210938,25.041531,0.124318,23.913689,7.480529,71.799271,41.857971,141.029694,-215216.5,1.301743,-1.5881852690696694
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g103,18,GPS     ,40.897499084472656,140.85922241210938,32.297752,0.2239,20.849609,-51.070774,36.493973,43.242687,136.749832,-215223.03125,1.30257,-1.1447332920428466
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g103,21,GPS     ,40.897499084472656,140.85922241210938,41.222706,0.246581,26.874126,-102.970032,37.042126,39.935776,136.054184,-215228.0625,1.305933,-0.7842551512786265
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g103,26,GPS     ,40.897499084472656,140.85922241210938,35.462959,0.228244,23.960909,64.830704,39.102955,42.313999,145.178986,-215213.96875,1.301713,-0.6661976379471075
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g103,27,GPS     ,40.897499084472656,140.85922241210938,24.28204,0.497246,23.991146,-156.379974,80.650917,40.436646,140.601273,-215211.359375,1.301743,-0.708406617963542
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g103,28,GPS     ,40.897499084472656,140.85922241210938,50.100719,0.24844,21.271193,48.24963,17.62698,45.765884,149.119217,-215224.03125,1.303442,-0.7121211633762502
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g104,5,GPS     ,39.94211959838867,139.70347595214844,58.320366,0.221388,26.287296,133.947113,20.009251,34.843082,145.894287,-215345.109375,1.301816,-0.5935755236939392
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g104,9,GPS     ,39.94211959838867,139.70347595214844,28.890343,0.845777,25.461338,-145.159256,60.171181,38.525902,138.462921,-215339.90625,1.302027,-0.4907491455512557
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g104,15,GPS     ,39.94211959838867,139.70347595214844,24.94685,0.136205,23.647177,9.572929,70.407478,40.9772,139.936066,-215344.203125,1.301803,-0.6521805951367345
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g104,18,GPS     ,39.94211959838867,139.70347595214844,32.256985,0.185557,20.857813,-50.399303,36.585762,42.311275,135.720261,-215351.71875,1.302607,-1.2108257654625165
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g104,21,GPS     ,39.94211959838867,139.70347595214844,39.713371,0.279637,26.469669,-102.882957,38.304699,39.029636,135.14473,-215354.671875,1.305887,-1.9959891645773347
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g104,26,GPS     ,39.94211959838867,139.70347595214844,34.979862,0.127031,23.06002,63.531368,37.673073,41.506165,144.132553,-215340.875,1.301835,-2.499985168074323
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g104,27,GPS     ,39.94211959838867,139.70347595214844,24.564062,0.750176,24.360699,-161.306183,82.231766,39.546112,139.534744,-215338.9375,1.301926,-2.0959122246857214
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g104,28,GPS     ,39.94211959838867,139.70347595214844,49.516609,0.219155,20.297544,47.436707,16.233421,45.178211,148.238892,-215349.03125,1.303509,-0.4868921062153315
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g105,5,GPS     ,38.56334686279297,139.5459747314453,62.899414,0.246894,29.020222,133.133255,20.948809,33.752758,145.484756,-215351.921875,1.301612,1.9008229935563359
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g105,9,GPS     ,38.56334686279297,139.5459747314453,29.722111,0.988678,26.533073,-143.546753,61.682289,37.259346,138.355179,-215343.125,1.302101,3.993470773437946
2011-03-11 06:03:30,2011,3,11,6,3,30,727,3505,8000,1299823410.0,1299823411.0,350.0,g105,12,GPS     ,38.56334686279297,139.5459747314453,120.837646,0.974094,40.406307,169.181641,7.234778,25.981787,142.180466,-215352.25,1.303183,4.702438268938629
