year,month,day,hour,min,sec,recno,kindat,kinst,ut1_unix,ut2_unix,pierce_alt,gps_site,sat_id,gnss_type,gdlatr,gdlonr,los_tec,dlos_tec,tec,azm,elm,gdlat,glon,rec_bias,drec_bias,datetime
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,smst,26,GPS     ,33.57787322998047,135.93695068359375,18.698612,0.204076,11.426397,96.249031,33.568214,33.00219,140.972427,58.195889,1.301642,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,2,GPS     ,36.10567855834961,140.08749389648438,39.674999,0.094252,16.939165,-161.467224,17.848619,28.713959,137.297531,39.537083,1.301743,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,4,GPS     ,36.10567855834961,140.08749389648438,56.393078,3.272009,20.386583,-129.503036,11.055824,29.025969,130.835632,64.416824,1.304849,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,7,GPS     ,36.10567855834961,140.08749389648438,19.752369,0.1439,9.572423,-44.737892,22.962263,40.387985,134.356384,55.785164,1.304556,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,8,GPS     ,36.10567855834961,140.08749389648438,15.659829,0.112199,12.929933,-89.821449,53.570202,36.073112,137.410583,81.114609,1.301822,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,9,GLONASS ,36.10567855834961,140.08749389648438,18.178772,0.123726,15.353045,111.761726,55.691788,35.32663,142.373764,59.904236,1.302233,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,11,GLONASS ,36.10567855834961,140.08749389648438,23.886492,0.143305,9.416334,-37.734844,14.672572,42.850597,132.772202,60.669586,1.30198,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,16,GPS     ,36.10567855834961,140.08749389648438,15.813233,0.105721,13.560926,70.436279,57.218109,36.714283,142.320938,49.307575,1.30194,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,18,GPS     ,36.10567855834961,140.08749389648438,11.535841,0.231596,4.170526,37.786865,11.058152,44.027611,148.92157,58.679703,1.304498,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,19,GLONASS ,36.10567855834961,140.08749389648438,12.261113,0.275307,6.680975,30.23851,28.037701,40.511524,143.49205,73.142769,1.30271,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,20,GLONASS ,36.10567855834961,140.08749389648438,14.558874,0.25714,14.496193,-172.228867,84.40036,35.805748,140.038849,88.675041,1.30187,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,21,GPS     ,36.10567855834961,140.08749389648438,24.620077,0.108896,13.546025,-166.004974,28.480379,31.116224,138.648087,51.65469,1.301831,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,21,GLONASS ,36.10567855834961,140.08749389648438,31.303699,0.147861,15.531365,-149.916397,23.945381,30.797333,136.568451,79.314331,1.302149,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,23,GPS     ,36.10567855834961,140.08749389648438,8.400642,0.498454,2.855218,70.682487,8.123082,39.208477,154.796997,63.587551,1.301872,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,26,GPS     ,36.10567855834961,140.08749389648438,17.170227,0.116284,11.192349,101.803497,37.035339,35.233913,144.619339,86.326454,1.301776,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,tskb,31,GPS     ,36.10567855834961,140.08749389648438,54.850548,0.180031,21.172209,157.226135,13.819716,27.478401,144.101883,54.367287,1.301667,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,usud,2,GPS     ,36.13311004638672,138.36204528808594,39.90073,0.118201,17.219677,-163.297623,18.275272,28.790459,135.877289,-29.502069,1.301488,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,usud,7,GPS     ,36.13311004638672,138.36204528808594,19.530807,0.314187,9.719421,-45.044205,24.07222,40.225391,132.843613,-18.442972,1.303592,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,usud,8,GPS     ,36.13311004638672,138.36204528808594,15.762451,0.11152,13.26001,-90.903877,55.311314,36.064938,135.844254,8.809363,1.301583,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,usud,9,GLONASS ,36.13311004638672,138.36204528808594,18.279228,0.145801,15.169055,109.820503,54.030746,35.369682,140.830338,23.188238,1.302108,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,usud,11,GLONASS ,36.13311004638672,138.36204528808594,23.848745,0.245175,9.624808,-38.143833,15.613193,42.559109,131.326782,25.051039,1.301748,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,usud,16,GPS     ,36.13311004638672,138.36204528808594,15.484871,0.114997,13.06253,70.43766,55.57769,36.777435,140.731537,-19.76445,1.30176,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,usud,19,GLONASS ,36.13311004638672,138.36204528808594,13.159445,0.196355,7.048198,30.265827,27.262434,40.649803,141.864151,34.272392,1.302411,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,usud,20,GLONASS ,36.13311004638672,138.36204528808594,14.620279,0.195589,14.554855,167.870468,84.291283,35.831448,138.439148,50.206085,1.301772,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,usud,21,GPS     ,36.13311004638672,138.36204528808594,25.332716,0.110445,14.035664,-168.210556,28.801228,31.163458,137.160187,-15.938245,1.301538,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,usud,21,GLONASS ,36.13311004638672,138.36204528808594,31.000645,0.172556,15.648095,-151.874771,24.675014,30.891796,135.147934,36.22541,1.301795,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,usud,26,GPS     ,36.13311004638672,138.36204528808594,17.246441,0.13503,10.917535,100.526512,35.425514,35.295242,143.169479,12.321052,1.301582,2024-01-01 08:08:30
2024,1,1,8,8,30,977,3505,8000,1704096510.0,1704096511.0,350.0,usud,31,GPS     ,36.13311004638672,138.36204528808594,56.719978,0.134079,21.563793,155.570801,13.196669,27.360243,142.767212,-22.267231,1.301541,2024-01-01 08:08:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,2,GPS     ,31.824060440063477,130.59959411621094,65.104584,20.0,32.861965,-171.302292,24.674168,25.992306,129.615463,28.072863,1.301693,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,4,GPS     ,31.824060440063477,130.59959411621094,79.480461,0.225555,35.991123,-136.202316,20.195,26.620117,125.181541,53.272766,1.304025,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,7,GPS     ,31.824060440063477,130.59959411621094,22.063639,0.170428,11.448042,-43.622101,25.861788,35.771259,125.874931,44.5798,1.30288,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,8,GPS     ,31.824060440063477,130.59959411621094,18.311478,0.131687,16.573738,-84.338806,63.411781,31.950071,128.861801,68.799889,1.301749,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,9,GPS     ,31.824060440063477,130.59959411621094,47.809982,0.40785,21.922606,-97.052444,20.699341,30.728369,122.706352,62.477383,1.303227,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,9,GLONASS ,31.824060440063477,130.59959411621094,21.020348,0.12156,16.062449,96.20517,47.234219,31.484299,133.737488,16.610712,1.302542,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,16,GPS     ,31.824060440063477,130.59959411621094,16.895823,0.13277,12.70959,63.961987,46.08614,33.016232,133.604065,39.457092,1.301864,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,19,GLONASS ,31.824060440063477,130.59959411621094,17.833969,0.223412,7.90462,28.513403,19.337358,38.069347,134.938019,27.805189,1.302588,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,20,GLONASS ,31.824060440063477,130.59959411621094,15.91347,0.184817,15.695043,85.082611,79.990738,31.858746,131.21492,39.334492,1.302237,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,21,GPS     ,31.824060440063477,130.59959411621094,39.478798,0.159448,24.721203,-178.22377,34.844448,27.713024,130.456696,40.11105,1.30176,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,21,GLONASS ,31.824060440063477,130.59959411621094,47.918488,0.154271,28.620354,-159.69046,32.40815,27.610926,128.858185,31.496082,1.301878,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,26,GPS     ,31.824060440063477,130.59959411621094,24.110193,0.13474,13.250802,91.684731,28.429647,31.524036,136.586868,75.30722,1.301686,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,aira,31,GPS     ,31.824060440063477,130.59959411621094,139.705261,20.0,53.80201,147.390396,13.725776,23.859003,136.043259,41.6619,1.301777,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,2,GPS     ,35.67951965332031,139.56138610839844,40.416569,0.179052,17.609118,-161.917892,18.653532,28.501572,136.926758,36.312603,1.30155,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,4,GPS     ,35.67951965332031,139.56138610839844,58.84108,2.286774,21.50802,-129.950195,11.538612,28.709723,130.598587,63.650917,1.304056,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,7,GPS     ,35.67951965332031,139.56138610839844,19.103876,0.274614,9.296457,-44.705025,23.133871,39.944836,133.901123,52.887234,1.303729,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,8,GPS     ,35.67951965332031,139.56138610839844,15.713017,0.181174,13.069707,-88.98053,54.244499,35.679779,136.960007,76.099213,1.301615,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,9,GPS     ,35.67951965332031,139.56138610839844,34.779682,0.480701,12.946066,-93.869591,12.315016,34.411179,127.633766,73.358459,1.30245,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,9,GLONASS ,35.67951965332031,139.56138610839844,17.862259,0.16922,15.009115,110.756538,55.200672,34.918297,141.897629,33.438541,1.302111,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,11,GLONASS ,35.67951965332031,139.56138610839844,23.507915,0.206151,9.296506,-37.605659,14.800048,42.399498,132.366989,32.10331,1.301751,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,16,GPS     ,35.67951965332031,139.56138610839844,14.981399,0.187754,12.746178,69.981308,56.416824,36.320904,141.842407,46.615879,1.301805,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,18,GPS     ,35.67951965332031,139.56138610839844,12.242902,0.344579,4.347813,37.438469,10.257265,43.943775,148.649658,58.027279,1.30371,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,19,GLONASS ,35.67951965332031,139.56138610839844,11.795335,0.294724,6.299396,30.045977,27.133677,40.242905,143.046173,45.613003,1.302516,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,20,GLONASS ,35.67951965332031,139.56138610839844,14.579934,0.26118,14.53618,-178.353577,85.325989,35.425362,139.552795,58.239201,1.30181,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,21,GPS     ,35.67951965332031,139.56138610839844,25.074303,0.197882,14.043971,-166.569443,29.304537,30.831865,138.225189,48.353561,1.30159,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,21,GLONASS ,35.67951965332031,139.56138610839844,31.574259,0.205426,15.998404,-150.20752,24.837503,30.545218,136.204132,48.490898,1.301849,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,26,GPS     ,35.67951965332031,139.56138610839844,16.588873,0.169222,10.706884,101.154785,36.483875,34.83395,144.165527,82.296982,1.301611,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,mtka,31,GPS     ,35.67951965332031,139.56138610839844,58.578457,0.187338,22.628086,156.663223,13.850194,27.087097,143.654404,51.096344,1.301595,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,smst,2,GPS     ,33.57787322998047,135.93695068359375,59.374386,20.0,27.953857,-165.470947,21.771589,27.153484,134.084595,11.453418,1.301551,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,smst,4,GPS     ,33.57787322998047,135.93695068359375,71.079697,0.422402,28.525522,-132.196732,15.389004,27.560619,128.762405,39.755157,1.30412,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,smst,7,GPS     ,33.57787322998047,135.93695068359375,19.388083,0.351466,9.584282,-44.138042,23.791393,37.795704,130.635254,29.618212,1.303352,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,smst,8,GPS     ,33.57787322998047,135.93695068359375,16.469492,0.197498,14.215276,-86.530212,57.888802,33.661327,133.716324,50.951271,1.301615,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,smst,9,GPS     ,33.57787322998047,135.93695068359375,41.048935,0.789112,16.583559,-94.953697,15.65444,32.436825,125.97303,48.458233,1.30266,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,smst,16,GPS     ,33.57787322998047,135.93695068359375,14.964828,0.199634,12.136866,66.343124,51.98991,34.466507,138.483963,22.288145,1.301846,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,smst,21,GPS     ,33.57787322998047,135.93695068359375,30.477388,0.192982,18.175327,-170.973755,32.331306,29.148067,135.137726,23.598223,1.301561,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,smst,26,GPS     ,33.57787322998047,135.93695068359375,18.731724,0.204076,11.414099,96.462944,33.42202,32.980076,141.01593,58.195889,1.301642,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,2,GPS     ,36.10567855834961,140.08749389648438,39.004162,0.094252,16.745998,-161.443085,18.070168,28.773912,137.31456,39.537083,1.301743,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,4,GPS     ,36.10567855834961,140.08749389648438,56.936703,3.272009,20.514523,-129.66777,10.908246,28.962444,130.811279,64.416824,1.304849,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,7,GPS     ,36.10567855834961,140.08749389648438,19.659353,0.1439,9.56714,-44.831161,23.135485,40.358341,134.380066,55.785164,1.304556,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,8,GPS     ,36.10567855834961,140.08749389648438,15.586782,0.112199,12.8908,-89.489395,53.719482,36.085827,137.419952,81.114609,1.301822,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,9,GLONASS ,36.10567855834961,140.08749389648438,18.183464,0.123726,15.327686,112.172287,55.506439,35.309483,142.377731,59.904236,1.302233,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,11,GLONASS ,36.10567855834961,140.08749389648438,23.638662,0.143305,9.367292,-37.627426,14.881987,42.779556,132.89003,60.669586,1.30198,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,16,GPS     ,36.10567855834961,140.08749389648438,15.806224,0.105721,13.539403,70.823837,57.100876,36.703922,142.333221,49.307575,1.30194,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,18,GPS     ,36.10567855834961,140.08749389648438,11.49968,0.231596,4.141078,37.709923,10.883573,44.081821,148.966095,58.679703,1.304498,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,19,GLONASS ,36.10567855834961,140.08749389648438,12.214368,0.275307,6.619863,30.220945,27.794336,40.542744,143.515488,73.142769,1.30271,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,20,GLONASS ,36.10567855834961,140.08749389648438,14.479514,0.25714,14.423939,-172.070145,84.713455,35.822041,140.040619,88.675041,1.30187,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,21,GPS     ,36.10567855834961,140.08749389648438,24.377523,0.108896,13.482397,-165.985306,28.71907,31.15132,138.655579,51.65469,1.301831,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,21,GLONASS ,36.10567855834961,140.08749389648438,30.853586,0.147861,15.39584,-149.779144,24.186804,30.857182,136.586685,79.314331,1.302149,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,23,GPS     ,36.10567855834961,140.08749389648438,8.324182,0.498454,2.832383,70.476738,8.181338,39.240887,154.718262,63.587551,1.301872,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,26,GPS     ,36.10567855834961,140.08749389648438,17.18047,0.116284,11.166793,102.014214,36.873962,35.213055,144.649261,86.326454,1.301776,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,tskb,31,GPS     ,36.10567855834961,140.08749389648438,55.490295,0.180031,21.310907,157.256195,13.612712,27.394995,144.131271,54.367287,1.301667,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,usud,2,GPS     ,36.13311004638672,138.36204528808594,39.204727,0.118201,17.014339,-163.279968,18.497778,28.873663,135.900558,-29.502069,1.301488,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,usud,7,GPS     ,36.13311004638672,138.36204528808594,19.413654,0.314187,9.70137,-45.134548,24.247995,40.196407,132.867844,-18.442972,1.303592,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,usud,8,GPS     ,36.13311004638672,138.36204528808594,15.688769,0.11152,13.218653,-90.55616,55.461605,36.077885,135.862274,8.809363,1.301583,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,usud,9,GLONASS ,36.13311004638672,138.36204528808594,18.292,0.145801,15.149859,110.218697,53.850567,35.352287,140.834503,23.188238,1.302108,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,usud,11,GLONASS ,36.13311004638672,138.36204528808594,23.559961,0.245175,9.558026,-38.030647,15.821274,42.50695,131.421738,25.051039,1.301748,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,usud,16,GPS     ,36.13311004638672,138.36204528808594,15.486744,0.114997,13.047809,70.803337,55.457001,36.767117,140.744019,-19.76445,1.30176,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,usud,19,GLONASS ,36.13311004638672,138.36204528808594,13.229171,0.196355,7.047214,30.24061,27.02042,40.700459,141.902817,34.272392,1.302411,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,usud,20,GLONASS ,36.13311004638672,138.36204528808594,14.592347,0.195589,14.533732,166.939011,84.591492,35.847767,138.440628,50.206085,1.301772,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,usud,21,GPS     ,36.13311004638672,138.36204528808594,25.06823,0.110445,13.96117,-168.199677,29.040668,31.198553,137.167084,-15.938245,1.301538,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,usud,21,GLONASS ,36.13311004638672,138.36204528808594,30.624985,0.172556,15.547532,-151.743759,24.920469,30.930927,135.153168,36.22541,1.301795,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,usud,26,GPS     ,36.13311004638672,138.36204528808594,17.288342,0.13503,10.91167,100.733093,35.266193,35.274319,143.200165,12.321052,1.301582,2024-01-01 08:09:30
2024,1,1,8,9,30,979,3505,8000,1704096570.0,1704096571.0,350.0,usud,31,GPS     ,36.13311004638672,138.36204528808594,57.564518,0.134079,21.776358,155.606094,12.990992,27.276918,142.797974,-22.267231,1.301541,2024-01-01 08:09:30
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,2,GPS     ,31.824060440063477,130.59959411621094,63.619686,20.0,32.285339,-171.31218,24.903542,26.027943,129.622299,28.072863,1.301693,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,4,GPS     ,31.824060440063477,130.59959411621094,80.340767,0.225555,36.235222,-136.373367,20.03413,26.581154,125.174759,53.272766,1.304025,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,7,GPS     ,31.824060440063477,130.59959411621094,21.907907,0.170428,11.416321,-43.6805,26.049723,35.744099,125.899704,44.5798,1.30288,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,8,GPS     ,31.824060440063477,130.59959411621094,18.224987,0.131687,16.509336,-83.828377,63.521374,31.962261,128.87648,68.799889,1.301749,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,9,GPS     ,31.824060440063477,130.59959411621094,48.085552,0.40785,22.000341,-97.278099,20.610252,30.696205,122.679581,62.477383,1.303227,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,9,GLONASS ,31.824060440063477,130.59959411621094,21.065447,0.12156,16.068754,96.587044,47.104282,31.462963,133.762436,16.610712,1.302542,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,16,GPS     ,31.824060440063477,130.59959411621094,16.874163,0.13277,12.674371,64.260941,45.979008,33.005192,133.617432,39.457092,1.301864,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,19,GLONASS ,31.824060440063477,130.59959411621094,17.744919,0.223412,7.819749,28.471121,19.10643,38.124809,134.972305,27.805189,1.302588,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,20,GLONASS ,31.824060440063477,130.59959411621094,15.794168,0.184817,15.576011,83.29644,79.959061,31.87528,131.214996,39.334492,1.302237,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,21,GPS     ,31.824060440063477,130.59959411621094,38.991093,0.159448,24.528191,-178.255264,35.088963,27.747103,130.460342,40.11105,1.30176,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,21,GLONASS ,31.824060440063477,130.59959411621094,47.226727,0.154271,28.356022,-159.574554,32.672394,27.667978,128.870178,31.496082,1.301878,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,26,GPS     ,31.824060440063477,130.59959411621094,24.175295,0.13474,13.247484,91.891548,28.294855,31.504993,136.593811,75.30722,1.301686,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,aira,31,GPS     ,31.824060440063477,130.59959411621094,129.415665,20.0,49.597809,147.457687,13.526947,23.778345,136.080215,41.6619,1.301777,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,mtka,2,GPS     ,35.67951965332031,139.56138610839844,39.720688,0.179052,17.402983,-161.894455,18.876041,28.584288,136.951263,36.312603,1.30155,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,mtka,4,GPS     ,35.67951965332031,139.56138610839844,59.559074,2.286774,21.696487,-130.115616,11.390892,28.646603,130.57431,63.650917,1.304056,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,mtka,7,GPS     ,35.67951965332031,139.56138610839844,18.984156,0.274614,9.276868,-44.796989,23.307901,39.899857,133.94725,52.887234,1.303729,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,mtka,8,GPS     ,35.67951965332031,139.56138610839844,15.628821,0.181174,13.020112,-88.637894,54.390285,35.692471,136.96936,76.099213,1.301615,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,mtka,9,GPS     ,35.67951965332031,139.56138610839844,35.021481,0.480701,13.00589,-94.072289,12.217031,34.371113,127.604645,73.358459,1.30245,2024-01-01 08:10:00
2024,1,1,8,10,0,980,3505,8000,1704096600.0,1704096601.0,350.0,mtka,9,GLONASS ,35.67951965332031,139.56138610839844,17.899277,0.16922,15.011638,111.166451,55.019314,34.901031,141.901596,33.438541,1.302111,2024-01-01 08:10:00
